ID,acc,Confidence,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_16,1,0.5,1.6684458596111,1.6684458596111,0,DE,F,C,3,Premise,0,3
Participant_16,1,2,0.496196497205801,0.496196497205801,0,EF,F,C,3,Premise,0,3
Participant_16,0,0.5,1.8561309160325,0,1.8561309160325,BD,F,C,3,Inference,1,3
Participant_16,0.5,-0.5,1.93976641197094,1.49725564855066,2.38227717539121,CE,F,C,3,Inference,1,3
Participant_16,0.5,0,3.22246257819199,2.41566712679537,4.02925802958862,BE,F,C,3,Inference,2,3
Participant_16,1,2,0.670824844898902,0.670824844898902,0,AF,F,C,3,Anchor,3,3
Participant_16,1,2,0.722035120309329,0.722035120309329,0,AB,O,D,3,Premise,0,4
Participant_16,1,2,1.31522427427126,1.31522427427126,0,BC,O,D,3,Premise,0,4
Participant_16,0,-2,1.19489898549296,0,1.19489898549296,CD,O,D,3,Premise,0,4
Participant_16,1,-2,1.29928491889609,1.29928491889609,0,DE,O,D,3,Premise,0,4
Participant_16,1,2,0.721316190544712,0.721316190544712,0,EF,O,D,3,Premise,0,4
Participant_16,0,2,0.701193854459007,0,0.701193854459007,BD,O,D,3,Inference,1,4
Participant_16,0,0,0.989274296593067,0,0.989274296593067,CE,O,D,3,Inference,1,4
Participant_16,0,2,0.838368835087522,0,0.838368835087522,BE,O,D,3,Inference,2,4
Participant_16,1,1.5,0.762399614107608,0.762399614107608,0,AF,O,D,3,Anchor,3,4
Participant_16,1,2,1.16711447968692,1.16711447968692,0,AB,S,U,3,Premise,0,4
Participant_16,1,2,1.12659526973971,1.12659526973971,0,BC,S,U,3,Premise,0,4
Participant_16,0.5,-0.5,2.43896306825468,2.66219999692112,2.21572613958824,CD,S,U,3,Premise,0,4
Participant_16,1,0,1.14584242044839,1.14584242044839,0,DE,S,U,3,Premise,0,4
Participant_16,1,-1,1.39237118533606,1.39237118533606,0,EF,S,U,3,Premise,0,4
Participant_16,1,-0.5,1.36541311520818,1.36541311520818,0,BD,S,U,3,Inference,1,4
Participant_16,1,1,1.08776947037313,1.08776947037313,0,CE,S,U,3,Inference,1,4
Participant_16,1,2,1.32779528205538,1.32779528205538,0,BE,S,U,3,Inference,2,4
Participant_16,1,1,1.18400317129635,1.18400317129635,0,AF,S,U,3,Anchor,3,4
Participant_16,0.5,-1,1.87775961780244,1.71341643018786,2.04210280541702,AB,F,C,3,Premise,0,4
Participant_16,0,1,1.43535815633754,0,1.43535815633754,BC,F,C,3,Premise,0,4
Participant_16,0,1,1.83523012423484,0,1.83523012423484,CD,F,C,3,Premise,0,4
Participant_16,1,0,1.76508674880552,1.76508674880552,0,DE,F,C,3,Premise,0,4
Participant_16,1,2,0.531898210629379,0.531898210629379,0,EF,F,C,3,Premise,0,4
Participant_16,0,-0.5,2.31012018083561,0,2.31012018083561,BD,F,C,3,Inference,1,4
Participant_16,1,0.5,1.25859380211728,1.25859380211728,0,CE,F,C,3,Inference,1,4
Participant_16,0,-1,1.42378497790855,0,1.42378497790855,BE,F,C,3,Inference,2,4
Participant_16,1,2,0.632161202424186,0.632161202424186,0,AF,F,C,3,Anchor,3,4
Participant_17,1,2,1.71220448399208,1.71220448399208,0,AB,S,U,3,Premise,0,1
Participant_17,0.5,0.5,2.25225302892704,2.12374442579949,2.3807616320546,BC,S,U,3,Premise,0,1
Participant_17,1,1.5,2.78127145650205,2.78127145650205,0,CD,S,U,3,Premise,0,1
Participant_17,0,2,1.55225636446721,0,1.55225636446721,DE,S,U,3,Premise,0,1
Participant_17,0,0,1.40962765111226,0,1.40962765111226,EF,S,U,3,Premise,0,1
Participant_17,1,2,2.33751943593415,2.33751943593415,0,BD,S,U,3,Inference,1,1
Participant_17,0,0.5,4.15010853333752,0,4.15010853333752,CE,S,U,3,Inference,1,1
Participant_17,1,1,3.43205659128353,3.43205659128353,0,BE,S,U,3,Inference,2,1
Participant_17,0.5,-2,2.36097880136094,3.28197987386557,1.43997772885632,AF,S,U,3,Anchor,3,1
Participant_17,1,-1.5,1.03973680024228,1.03973680024228,0,AB,F,D,3,Premise,0,1
Participant_17,0.5,-1.5,0.988480071431695,1.01336114660444,0.963598996258952,BC,F,D,3,Premise,0,1
Participant_17,1,0,1.34686100035424,1.34686100035424,0,CD,F,D,3,Premise,0,1
Participant_17,0.5,-1,0.864308439941851,0.94664572973852,0.781971150145182,DE,F,D,3,Premise,0,1
Participant_17,1,-0.5,1.26767246024247,1.26767246024247,0,EF,F,D,3,Premise,0,1
Participant_17,1,-1.5,1.3331675826571,1.3331675826571,0,BD,F,D,3,Inference,1,1
Participant_17,0.5,-1.5,1.11089592602275,1.13327534625478,1.08851650579072,CE,F,D,3,Inference,1,1
Participant_17,0.5,-1,1.24353803285248,1.8223635122722,0.664712553432764,BE,F,D,3,Inference,2,1
Participant_17,1,-2,0.962097233554687,0.962097233554687,0,AF,F,D,3,Anchor,3,1
Participant_17,0.5,1,1.48689081494967,0.639638530105003,2.33414309979435,AB,O,C,3,Premise,0,1
Participant_17,0,-0.5,3.30342431659938,0,3.30342431659938,BC,O,C,3,Premise,0,1
Participant_17,0,0.5,1.15784442015456,0,1.15784442015456,CD,O,C,3,Premise,0,1
Participant_17,0.5,-1,0.882134335021419,0.900212448234925,0.864056221807914,DE,O,C,3,Premise,0,1
Participant_17,1,-0.5,0.99487327514089,0.99487327514089,0,EF,O,C,3,Premise,0,1
Participant_17,0.5,-1,2.13849187411142,3.23139718069888,1.04558656752397,BD,O,C,3,Inference,1,1
Participant_17,0,1,0.762190885252039,0,0.762190885252039,CE,O,C,3,Inference,1,1
Participant_17,0,1,0.748618060152239,0,0.748618060152239,BE,O,C,3,Inference,2,1
Participant_17,0,1,1.43035392644379,0,1.43035392644379,AF,O,C,3,Anchor,3,1
Participant_17,1,2,0.9843717125691,0.9843717125691,0,AB,S,U,3,Premise,0,2
Participant_17,1,-0.5,2.0797820096368,2.0797820096368,0,BC,S,U,3,Premise,0,2
Participant_17,1,1.5,1.5819342026266,1.5819342026266,0,CD,S,U,3,Premise,0,2
Participant_17,0,2,1.04927516151702,0,1.04927516151702,DE,S,U,3,Premise,0,2
Participant_17,0.5,0,2.14967773552735,2.8102991209571,1.4890563500976,EF,S,U,3,Premise,0,2
Participant_17,1,1,1.58501059675336,1.58501059675336,0,BD,S,U,3,Inference,1,2
Participant_17,0,1,3.94847360561607,0,3.94847360561607,CE,S,U,3,Inference,1,2
Participant_17,1,0.5,1.56067116194845,1.56067116194845,0,BE,S,U,3,Inference,2,2
Participant_17,0,0,1.43622345038466,0,1.43622345038466,AF,S,U,3,Anchor,3,2
Participant_17,0.5,-1.5,0.750219889055188,0.728801104321064,0.771638673789312,AB,F,D,3,Premise,0,2
Participant_17,1,-1,0.829559811362287,0.829559811362287,0,BC,F,D,3,Premise,0,2
Participant_17,0.5,-2,0.787924319165086,0.963425548183295,0.612423090146876,CD,F,D,3,Premise,0,2
Participant_17,0.5,-1.5,0.603241375063135,0.637829127987061,0.568653622139209,DE,F,D,3,Premise,0,2
Participant_17,1,-1,0.829134658312341,0.829134658312341,0,EF,F,D,3,Premise,0,2
Participant_17,1,-1.5,0.663113546910608,0.663113546910608,0,BD,F,D,3,Inference,1,2
Participant_17,0.5,-1.5,0.711804732361998,0.706432460448923,0.717177004275072,CE,F,D,3,Inference,1,2
Participant_17,0,-2,0.883527820968993,0,0.883527820968993,BE,F,D,3,Inference,2,2
Participant_17,1,-2,0.756780896079817,0.756780896079817,0,AF,F,D,3,Anchor,3,2
Participant_17,1,0.5,1.06141678341055,1.06141678341055,0,AB,O,C,3,Premise,0,2
Participant_17,1,-1,1.04730642322374,1.04730642322374,0,BC,O,C,3,Premise,0,2
Participant_17,0,0.5,1.05036383043171,0,1.05036383043171,CD,O,C,3,Premise,0,2
Participant_17,0,-1,1.46798035623578,0,1.46798035623578,DE,O,C,3,Premise,0,2
Participant_17,1,-1.5,0.60491453320401,0.60491453320401,0,EF,O,C,3,Premise,0,2
Participant_17,0,0,0.777880495301815,0,0.777880495301815,BD,O,C,3,Inference,1,2
Participant_17,0.5,-0.5,0.740048288354956,0.841380195102829,0.638716381607082,CE,O,C,3,Inference,1,2
Participant_17,0,0.5,0.760127212361112,0,0.760127212361112,BE,O,C,3,Inference,2,2
Participant_17,0.5,-1.5,0.962715334760105,0.783728723104105,1.14170194641611,AF,O,C,3,Anchor,3,2
Participant_17,1,2,0.720743722770749,0.720743722770749,0,AB,S,U,3,Premise,0,3
Participant_17,1,1,2.51194508161825,2.51194508161825,0,BC,S,U,3,Premise,0,3
Participant_17,1,2,1.8786009719247,1.8786009719247,0,CD,S,U,3,Premise,0,3
Participant_17,0,2,1.52344679300631,0,1.52344679300631,DE,S,U,3,Premise,0,3
Participant_17,0.5,-0.5,1.96495861364656,2.46999040390801,1.4599268233851,EF,S,U,3,Premise,0,3
Participant_17,1,1.5,1.43667246537461,1.43667246537461,0,BD,S,U,3,Inference,1,3
Participant_17,0,0,3.75330731612212,0,3.75330731612212,CE,S,U,3,Inference,1,3
Participant_17,1,0.5,2.87939585674667,2.87939585674667,0,BE,S,U,3,Inference,2,3
Participant_17,0,-2,1.52628046245991,0,1.52628046245991,AF,S,U,3,Anchor,3,3
Participant_17,1,-1.5,0.561786258601842,0.561786258601842,0,AB,F,D,3,Premise,0,3
Participant_17,0.5,-0.5,0.670168213843681,0.788302004915749,0.552034422771612,BC,F,D,3,Premise,0,3
Participant_17,1,-1.5,1.01712851065622,1.01712851065622,0,CD,F,D,3,Premise,0,3
Participant_17,0,0.5,0.856018596917693,0,0.856018596917693,DE,F,D,3,Premise,0,3
Participant_17,0.5,-1,0.853611876574632,1.07873105798171,0.628492695167552,EF,F,D,3,Premise,0,3
Participant_17,1,-1.5,0.874280677987372,0.874280677987372,0,BD,F,D,3,Inference,1,3
Participant_17,0.5,-1.5,0.889289324732545,0.781443108518033,0.997135540947056,CE,F,D,3,Inference,1,3
Participant_17,1,-1.5,0.972805086441895,0.972805086441895,0,BE,F,D,3,Inference,2,3
Participant_17,0.5,-1,0.750771536041611,0.814977087406078,0.686565984677145,AF,F,D,3,Anchor,3,3
Participant_17,1,0.5,0.808446100240872,0.808446100240872,0,AB,O,C,3,Premise,0,3
Participant_17,0,-0.5,0.887918161245125,0,0.887918161245125,BC,O,C,3,Premise,0,3
Participant_17,0,-1.5,0.707872643954488,0,0.707872643954488,CD,O,C,3,Premise,0,3
Participant_17,0,-1,0.629787654397205,0,0.629787654397205,DE,O,C,3,Premise,0,3
Participant_17,1,-2,0.727119992200187,0.727119992200187,0,EF,O,C,3,Premise,0,3
Participant_17,0,-1,1.13709941448451,0,1.13709941448451,BD,O,C,3,Inference,1,3
Participant_17,0.5,-1.5,0.692867332748392,0.833460597010344,0.55227406848644,CE,O,C,3,Inference,1,3
Participant_17,0,0,0.738292768036445,0,0.738292768036445,BE,O,C,3,Inference,2,3
Participant_17,0.5,-1.5,0.794433753611429,0.819006419631478,0.76986108759138,AF,O,C,3,Anchor,3,3
Participant_17,1,2,0.754686690169365,0.754686690169365,0,AB,S,U,3,Premise,0,4
Participant_17,1,-1,2.50713831201119,2.50713831201119,0,BC,S,U,3,Premise,0,4
Participant_17,1,0,0.96845631212409,0.96845631212409,0,CD,S,U,3,Premise,0,4
Participant_17,0,1.5,1.41472717849229,0,1.41472717849229,DE,S,U,3,Premise,0,4
Participant_17,0,-0.5,2.46615171061876,0,2.46615171061876,EF,S,U,3,Premise,0,4
Participant_17,1,1,1.19800483396739,1.19800483396739,0,BD,S,U,3,Inference,1,4
Participant_17,1,-0.5,5.11237510968795,5.11237510968795,0,CE,S,U,3,Inference,1,4
Participant_17,1,-1,1.9602272785587,1.9602272785587,0,BE,S,U,3,Inference,2,4
Participant_17,0,-2,1.04153953127934,0,1.04153953127934,AF,S,U,3,Anchor,3,4
Participant_17,0.5,-2,0.592734680891226,0.583594788347,0.601874573435452,AB,F,D,3,Premise,0,4
Participant_17,0.5,-2,0.793224748679677,1.02486824617245,0.561581251186908,BC,F,D,3,Premise,0,4
Participant_17,0.5,-1,0.885568401660294,1.107098542112,0.664038261208589,CD,F,D,3,Premise,0,4
Participant_17,0,-1,0.857661478618866,0,0.857661478618866,DE,F,D,3,Premise,0,4
Participant_17,1,-1.5,0.927274966516507,0.927274966516507,0,EF,F,D,3,Premise,0,4
Participant_17,1,-1,1.02420113818835,1.02420113818835,0,BD,F,D,3,Inference,1,4
Participant_17,0.5,-2,0.862929065895059,0.902703326815754,0.823154804974365,CE,F,D,3,Inference,1,4
Participant_17,0.5,-2,0.660521319231975,0.71862514176064,0.60241749670331,BE,F,D,3,Inference,2,4
Participant_17,1,-0.5,0.951604394702372,0.951604394702372,0,AF,F,D,3,Anchor,3,4
Participant_17,1,0,0.987649521991898,0.987649521991898,0,AB,O,C,3,Premise,0,4
Participant_17,0,-0.5,0.818195370270587,0,0.818195370270587,BC,O,C,3,Premise,0,4
Participant_17,0,-1,0.731025909447908,0,0.731025909447908,CD,O,C,3,Premise,0,4
Participant_17,0,-1.5,0.767349426030705,0,0.767349426030705,DE,O,C,3,Premise,0,4
Participant_17,1,-1,0.690772357098012,0.690772357098012,0,EF,O,C,3,Premise,0,4
Participant_17,0,-1,0.630752138594289,0,0.630752138594289,BD,O,C,3,Inference,1,4
Participant_17,0,-0.5,0.723037547915737,0,0.723037547915737,CE,O,C,3,Inference,1,4
Participant_17,0,-0.5,0.619404888361714,0,0.619404888361714,BE,O,C,3,Inference,2,4
Participant_17,1,-2,0.647215080746264,0.647215080746264,0,AF,O,C,3,Anchor,3,4
Participant_19,0,-1.5,2.47353956915731,0,2.47353956915731,AB,F,U,3,Premise,0,1
Participant_19,1,-1,1.35623941623817,1.35623941623817,0,BC,F,U,3,Premise,0,1
Participant_19,1,-1,4.1290731446984,4.1290731446984,0,CD,F,U,3,Premise,0,1
Participant_19,0.5,0,3.0801941254349,3.96731375144964,2.19307449942016,DE,F,U,3,Premise,0,1
Participant_19,1,0,3.34036710900364,3.34036710900364,0,EF,F,U,3,Premise,0,1
Participant_19,0,-1,5.47087425721247,0,5.47087425721247,BD,F,U,3,Inference,1,1
Participant_19,0,0,2.09535725648379,0,2.09535725648379,CE,F,U,3,Inference,1,1
Participant_19,1,0,3.00033508831348,3.00033508831348,0,BE,F,U,3,Inference,2,1
Participant_19,0.5,-2,6.41137247657457,2.01244547759052,10.8102994755586,AF,F,U,3,Anchor,3,1
Participant_19,1,1,1.67617101306496,1.67617101306496,0,AB,O,D,3,Premise,0,1
Participant_19,0.5,0,4.72198420517907,4.60168673091357,4.84228167944457,BC,O,D,3,Premise,0,1
Participant_19,0.5,0,1.53015846136486,1.56663023286865,1.49368668986108,CD,O,D,3,Premise,0,1
Participant_19,1,1,2.590834077404,2.590834077404,0,DE,O,D,3,Premise,0,1
Participant_19,0,0,1.89027012325914,0,1.89027012325914,EF,O,D,3,Premise,0,1
Participant_19,0.5,0.5,5.80279975779217,7.59690877182175,4.0086907437626,BD,O,D,3,Inference,1,1
Participant_19,0,0,4.0150825661708,0,4.0150825661708,CE,O,D,3,Inference,1,1
Participant_19,1,-1,2.55550432587211,2.55550432587211,0,BE,O,D,3,Inference,2,1
Participant_19,0.5,0.5,1.60212932458921,1.39417726325701,1.81008138592142,AF,O,D,3,Anchor,3,1
Participant_19,1,-0.5,2.96786410706386,2.96786410706386,0,AB,S,C,3,Premise,0,1
Participant_19,0.5,-0.5,2.41430693679013,2.94322587928627,1.88538799429398,BC,S,C,3,Premise,0,1
Participant_19,0.5,0,2.64858780545364,2.20991974301342,3.08725586789387,CD,S,C,3,Premise,0,1
Participant_19,1,-0.5,3.97365169288855,3.97365169288855,0,DE,S,C,3,Premise,0,1
Participant_19,1,-0.5,2.3609855599002,2.3609855599002,0,EF,S,C,3,Premise,0,1
Participant_19,0.5,-1,6.41706872132772,4.15696193437816,8.67717550827729,BD,S,C,3,Inference,1,1
Participant_19,0.5,0.5,3.1297479396942,4.25312201730321,2.00637386208518,CE,S,C,3,Inference,1,1
Participant_19,0.5,-1,3.45157768609465,4.64804643000116,2.25510894218814,BE,S,C,3,Inference,2,1
Participant_19,0.5,-0.5,3.30049159970031,4.21953672629479,2.38144647310583,AF,S,C,3,Anchor,3,1
Participant_19,0,-1.5,2.61392232929984,0,2.61392232929984,AB,F,U,3,Premise,0,2
Participant_19,1,-1,3.02248837710522,3.02248837710522,0,BC,F,U,3,Premise,0,2
Participant_19,0,-1,3.40951768835248,0,3.40951768835248,CD,F,U,3,Premise,0,2
Participant_19,1,0,2.13768101439905,2.13768101439905,0,DE,F,U,3,Premise,0,2
Participant_19,0.5,0.5,2.20778041195854,1.24051027843643,3.17505054548064,EF,F,U,3,Premise,0,2
Participant_19,0.5,-1,2.30149121996783,3.32338639325917,1.27959604667649,BD,F,U,3,Inference,1,2
Participant_19,0,-0.5,2.39399612057014,0,2.39399612057014,CE,F,U,3,Inference,1,2
Participant_19,0.5,0,1.98870475281456,1.82851534837891,2.1488941572502,BE,F,U,3,Inference,2,2
Participant_19,0.5,0.5,2.09818036269598,2.78948346110838,1.40687726428359,AF,F,U,3,Anchor,3,2
Participant_19,1,0.5,1.27289043176643,1.27289043176643,0,AB,O,D,3,Premise,0,2
Participant_19,1,0,2.13598709935673,2.13598709935673,0,BC,O,D,3,Premise,0,2
Participant_19,0,1,1.38760147582548,0,1.38760147582548,CD,O,D,3,Premise,0,2
Participant_19,1,0,1.61799957921539,1.61799957921539,0,DE,O,D,3,Premise,0,2
Participant_19,0,-1.5,1.24764463191605,0,1.24764463191605,EF,O,D,3,Premise,0,2
Participant_19,1,0,1.4469788170818,1.4469788170818,0,BD,O,D,3,Inference,1,2
Participant_19,0,-0.5,6.01999522768551,0,6.01999522768551,CE,O,D,3,Inference,1,2
Participant_19,1,0,8.21246651682623,8.21246651682623,0,BE,O,D,3,Inference,2,2
Participant_19,0,0.5,1.85343657953354,0,1.85343657953354,AF,O,D,3,Anchor,3,2
Participant_19,1,1,1.71737558627638,1.71737558627638,0,AB,S,C,3,Premise,0,2
Participant_19,1,1,3.10396640906447,3.10396640906447,0,BC,S,C,3,Premise,0,2
Participant_19,0,0.5,1.92696049755227,0,1.92696049755227,CD,S,C,3,Premise,0,2
Participant_19,0,-0.5,3.48231575274281,0,3.48231575274281,DE,S,C,3,Premise,0,2
Participant_19,1,1,1.47108541929674,1.47108541929674,0,EF,S,C,3,Premise,0,2
Participant_19,0,-2,13.46369012798,0,13.46369012798,BD,S,C,3,Inference,1,2
Participant_19,0,0,3.63868833194806,0,3.63868833194806,CE,S,C,3,Inference,1,2
Participant_19,1,-0.5,4.90182451224905,4.90182451224905,0,BE,S,C,3,Inference,2,2
Participant_19,1,-0.5,2.01270025760209,2.01270025760209,0,AF,S,C,3,Anchor,3,2
Participant_19,1,-1,2.01502534971314,2.01502534971314,0,AB,F,U,3,Premise,0,3
Participant_19,1,-1,1.13808075987572,1.13808075987572,0,BC,F,U,3,Premise,0,3
Participant_19,0,-0.5,1.61027279164978,0,1.61027279164978,CD,F,U,3,Premise,0,3
Participant_19,1,-0.5,1.1615176986154,1.1615176986154,0,DE,F,U,3,Premise,0,3
Participant_19,0.5,-0.5,1.25744814598147,1.21325933680237,1.30163695516057,EF,F,U,3,Premise,0,3
Participant_19,0.5,-1,1.8067587261512,2.2016939150426,1.41182353725981,BD,F,U,3,Inference,1,3
Participant_19,0.5,-1,4.3394926978458,2.45183965023534,6.22714574545626,CE,F,U,3,Inference,1,3
Participant_19,0.5,0,1.5809084331413,1.67070312099077,1.49111374529184,BE,F,U,3,Inference,2,3
Participant_19,1,0,1.2768594065908,1.2768594065908,0,AF,F,U,3,Anchor,3,3
Participant_19,1,0.5,2.14889236121803,2.14889236121803,0,AB,O,D,3,Premise,0,3
Participant_19,1,0,1.28226315465372,1.28226315465372,0,BC,O,D,3,Premise,0,3
Participant_19,0,1,1.49513429190165,0,1.49513429190165,CD,O,D,3,Premise,0,3
Participant_19,1,0.5,1.43511294477457,1.43511294477457,0,DE,O,D,3,Premise,0,3
Participant_19,0,-1.5,2.30045927111883,0,2.30045927111883,EF,O,D,3,Premise,0,3
Participant_19,1,0.5,1.23703110727979,1.23703110727979,0,BD,O,D,3,Inference,1,3
Participant_19,0.5,-1,1.5851044777653,1.86173938031789,1.30846957521271,CE,O,D,3,Inference,1,3
Participant_19,1,0.5,1.54688003530487,1.54688003530487,0,BE,O,D,3,Inference,2,3
Participant_19,0,0,1.7500207826597,0,1.7500207826597,AF,O,D,3,Anchor,3,3
Participant_19,1,1,2.23355527161152,2.23355527161152,0,AB,S,C,3,Premise,0,3
Participant_19,1,1,6.28433577593751,6.28433577593751,0,BC,S,C,3,Premise,0,3
Participant_19,0,-1,2.26060300501877,0,2.26060300501877,CD,S,C,3,Premise,0,3
Participant_19,0,-1,5.93406277902659,0,5.93406277902659,DE,S,C,3,Premise,0,3
Participant_19,1,1,1.3907391442674,1.3907391442674,0,EF,S,C,3,Premise,0,3
Participant_19,0.5,-1.5,3.4901069408952,4.43152241961479,2.54869146217561,BD,S,C,3,Inference,1,3
Participant_19,0.5,-0.5,3.15026889169417,4.56690117717108,1.73363660621726,CE,S,C,3,Inference,1,3
Participant_19,0,-1.5,3.21422149696718,0,3.21422149696718,BE,S,C,3,Inference,2,3
Participant_19,1,1,1.29879280971295,1.29879280971295,0,AF,S,C,3,Anchor,3,3
Participant_19,0.5,-0.5,2.8387732586184,3.66696224226962,2.01058427496719,AB,F,U,3,Premise,0,4
Participant_19,1,-1,2.26214810595548,2.26214810595548,0,BC,F,U,3,Premise,0,4
Participant_19,0,-0.5,1.23249740858205,0,1.23249740858205,CD,F,U,3,Premise,0,4
Participant_19,1,-1,1.09741807526893,1.09741807526893,0,DE,F,U,3,Premise,0,4
Participant_19,0.5,-0.5,1.8241568911194,1.21872132762701,2.42959245461179,EF,F,U,3,Premise,0,4
Participant_19,0.5,-1,0.892097970996929,0.855685725135572,0.928510216858285,BD,F,U,3,Inference,1,4
Participant_19,0.5,-1.5,2.62249068628967,3.94347219228848,1.30150918029085,CE,F,U,3,Inference,1,4
Participant_19,1,-1,1.86184175415906,1.86184175415906,0,BE,F,U,3,Inference,2,4
Participant_19,0.5,-1,0.872144821782285,0.831942691174845,0.912346952389726,AF,F,U,3,Anchor,3,4
Participant_19,0.5,-1.5,3.98002273263751,5.96689091412918,1.99315455114584,AB,O,D,3,Premise,0,4
Participant_19,1,0,2.16476364214827,2.16476364214827,0,BC,O,D,3,Premise,0,4
Participant_19,0,0,2.11747282859687,0,2.11747282859687,CD,O,D,3,Premise,0,4
Participant_19,1,1,2.05293394706337,2.05293394706337,0,DE,O,D,3,Premise,0,4
Participant_19,0,-2,0.990779683282426,0,0.990779683282426,EF,O,D,3,Premise,0,4
Participant_19,1,-0.5,1.33827858000564,1.33827858000564,0,BD,O,D,3,Inference,1,4
Participant_19,1,-1,1.27636447140208,1.27636447140208,0,CE,O,D,3,Inference,1,4
Participant_19,1,1,1.32736563112553,1.32736563112553,0,BE,O,D,3,Inference,2,4
Participant_19,0,-2,2.62712342333998,0,2.62712342333998,AF,O,D,3,Anchor,3,4
Participant_19,1,1,1.30621632439443,1.30621632439443,0,AB,S,C,3,Premise,0,4
Participant_19,1,1,2.07375124439386,2.07375124439386,0,BC,S,C,3,Premise,0,4
Participant_19,0,1,1.46675236306532,0,1.46675236306532,CD,S,C,3,Premise,0,4
Participant_19,0.5,-1,3.11943101696511,4.4035417757118,1.83532025821842,DE,S,C,3,Premise,0,4
Participant_19,1,1,1.19171772529944,1.19171772529944,0,EF,S,C,3,Premise,0,4
Participant_19,0.5,-1,3.52625337397512,4.7032841733635,2.34922257458675,BD,S,C,3,Inference,1,4
Participant_19,0,0.5,3.05387686402491,0,3.05387686402491,CE,S,C,3,Inference,1,4
Participant_19,0.5,-2,3.02001216170447,3.56722754189877,2.47279678151017,BE,S,C,3,Inference,2,4
Participant_19,1,1,1.93769974445036,1.93769974445036,0,AF,S,C,3,Anchor,3,4
Participant_21,1,-1.5,0.791924442710297,0.791924442710297,0,AB,O,U,3,Premise,0,1
Participant_21,1,-1,1.04604971468871,1.04604971468871,0,BC,O,U,3,Premise,0,1
Participant_21,0,-1,1.10765759062269,0,1.10765759062269,CD,O,U,3,Premise,0,1
Participant_21,1,-1,1.11386628145556,1.11386628145556,0,DE,O,U,3,Premise,0,1
Participant_21,0,-2,0.996464602409105,0,0.996464602409105,EF,O,U,3,Premise,0,1
Participant_21,0,-1,0.916378186710062,0,0.916378186710062,BD,O,U,3,Inference,1,1
Participant_21,0,-1.5,0.956230756597506,0,0.956230756597506,CE,O,U,3,Inference,1,1
Participant_21,1,-1.5,1.40965043721008,1.40965043721008,0,BE,O,U,3,Inference,2,1
Participant_21,1,-2,0.906963288725819,0.906963288725819,0,AF,O,U,3,Anchor,3,1
Participant_21,0,-2,0.983643622483214,0,0.983643622483214,AB,F,D,3,Premise,0,1
Participant_21,1,-1.5,0.645298708896007,0.645298708896007,0,BC,F,D,3,Premise,0,1
Participant_21,0,-2,1.24465469641655,0,1.24465469641655,CD,F,D,3,Premise,0,1
Participant_21,0.5,-2,1.09307109281872,1.36089176485257,0.825250420784869,DE,F,D,3,Premise,0,1
Participant_21,0.5,-2,1.05889481300619,1.27672780081048,0.841061825201905,EF,F,D,3,Premise,0,1
Participant_21,1,0.5,0.869640071436152,0.869640071436152,0,BD,F,D,3,Inference,1,1
Participant_21,0,-1.5,0.901959491362504,0,0.901959491362504,CE,F,D,3,Inference,1,1
Participant_21,0.5,-2,0.958501991051889,1.09311599408829,0.823887988015485,BE,F,D,3,Inference,2,1
Participant_21,1,-1.5,0.782253735789709,0.782253735789709,0,AF,F,D,3,Anchor,3,1
Participant_21,0.5,-1,0.997449351369141,1.04717096350214,0.947727739236143,AB,S,C,3,Premise,0,1
Participant_21,0,-2,0.685903310888534,0,0.685903310888534,BC,S,C,3,Premise,0,1
Participant_21,1,-1,0.845233024752815,0.845233024752815,0,CD,S,C,3,Premise,0,1
Participant_21,0,-1.5,0.778058161256922,0,0.778058161256922,DE,S,C,3,Premise,0,1
Participant_21,1,-1.5,0.889521326818794,0.889521326818794,0,EF,S,C,3,Premise,0,1
Participant_21,0,-1.5,1.09943629664485,0,1.09943629664485,BD,S,C,3,Inference,1,1
Participant_21,1,-1,0.961857270416658,0.961857270416658,0,CE,S,C,3,Inference,1,1
Participant_21,1,-1,0.980581099389383,0.980581099389383,0,BE,S,C,3,Inference,2,1
Participant_21,0.5,-2,0.778963883982215,0.81663861405832,0.741289153906109,AF,S,C,3,Anchor,3,1
Participant_21,1,1,0.812736052383116,0.812736052383116,0,AB,O,U,3,Premise,0,2
Participant_21,1,-1,0.711734882384917,0.711734882384917,0,BC,O,U,3,Premise,0,2
Participant_21,0,-1.5,0.775447216634348,0,0.775447216634348,CD,O,U,3,Premise,0,2
Participant_21,1,-2,0.695959398988634,0.695959398988634,0,DE,O,U,3,Premise,0,2
Participant_21,0.5,-1.5,1.09928517180379,0.997523502606782,1.20104684100079,EF,O,U,3,Premise,0,2
Participant_21,0,-1.5,0.860321903604927,0,0.860321903604927,BD,O,U,3,Inference,1,2
Participant_21,0,-2,0.661658421937318,0,0.661658421937318,CE,O,U,3,Inference,1,2
Participant_21,0.5,-1,1.10499071185404,0.85807504413242,1.35190637957567,BE,O,U,3,Inference,2,2
Participant_21,1,-1,0.869431216386147,0.869431216386147,0,AF,O,U,3,Anchor,3,2
Participant_21,1,-1.5,1.00038666406545,1.00038666406545,0,AB,F,D,3,Premise,0,2
Participant_21,0.5,-1.5,0.781162506675173,0.783679030340863,0.778645983009483,BC,F,D,3,Premise,0,2
